Gene_ID,Num.Enhancers
ENSG00000277322,1
ENSG00000277324,6
ENSG00000277350,2
ENSG00000277363,14
ENSG00000277368,6
ENSG00000277369,54
ENSG00000277370,16
ENSG00000277379,1
ENSG00000277382,23
ENSG00000277383,16
ENSG00000277391,2
ENSG00000277397,2
ENSG00000277399,4
ENSG00000277402,15
ENSG00000277406,4
ENSG00000277411,2
ENSG00000277412,1
ENSG00000277418,18
ENSG00000277437,6
ENSG00000277443,24
ENSG00000277444,52
ENSG00000277448,1
ENSG00000277449,68
ENSG00000277453,16
ENSG00000277459,18
ENSG00000277460,8
ENSG00000277462,13
ENSG00000277465,1
ENSG00000277468,2
ENSG00000277469,3
ENSG00000277481,6
ENSG00000277482,7
ENSG00000277491,1
ENSG00000277494,2
ENSG00000277501,6
ENSG00000277511,7
ENSG00000277519,1
ENSG00000277521,1
ENSG00000277524,7
ENSG00000277526,3
ENSG00000277531,12
ENSG00000277542,5
ENSG00000277543,9
ENSG00000277561,1
ENSG00000277563,12
ENSG00000277581,19
ENSG00000277583,14
ENSG00000277586,8
ENSG00000277590,18
ENSG00000277597,23
ENSG00000277599,44
ENSG00000277602,21
ENSG00000277610,8
ENSG00000277619,9
ENSG00000277631,2
ENSG00000277632,30
ENSG00000277634,1
ENSG00000277639,8
ENSG00000277653,7
ENSG00000277654,2
ENSG00000277655,1
ENSG00000277688,3
ENSG00000277693,1
ENSG00000277695,2
ENSG00000277701,1
ENSG00000277713,4
ENSG00000277718,6
ENSG00000277726,9
ENSG00000277734,26
ENSG00000277737,2
ENSG00000277738,1
ENSG00000277739,2
ENSG00000277745,1
ENSG00000277748,7
ENSG00000277749,4
ENSG00000277757,1
ENSG00000277758,1
ENSG00000277763,5
ENSG00000277764,2
ENSG00000277767,33
ENSG00000277770,1
ENSG00000277775,24
ENSG00000277778,1
ENSG00000277782,21
ENSG00000277791,19
ENSG00000277830,18
ENSG00000277837,2
ENSG00000277851,52
ENSG00000277855,30
ENSG00000277858,1
ENSG00000277865,2
ENSG00000277867,2
ENSG00000277876,1
ENSG00000277879,1
ENSG00000277887,23
ENSG00000277893,3
ENSG00000277895,11
ENSG00000277918,2
ENSG00000277925,15
ENSG00000277930,1
ENSG00000277941,20
ENSG00000277945,1
ENSG00000277947,1
ENSG00000277967,12
ENSG00000277969,9
ENSG00000277971,1
ENSG00000277972,9
ENSG00000277977,2
ENSG00000277981,6
ENSG00000277986,23
ENSG00000277987,1
ENSG00000277994,8
ENSG00000277998,1
ENSG00000277999,28
ENSG00000278002,27
ENSG00000278013,3
ENSG00000278017,10
ENSG00000278020,5
ENSG00000278023,30
ENSG00000278026,9
ENSG00000278030,13
ENSG00000278034,27
ENSG00000278038,1
ENSG00000278044,2
ENSG00000278045,1
ENSG00000278048,9
ENSG00000278050,44
ENSG00000278053,7
ENSG00000278057,1
ENSG00000278071,24
ENSG00000278090,12
ENSG00000278095,27
ENSG00000278097,1
ENSG00000278099,2
ENSG00000278109,6
ENSG00000278112,8
ENSG00000278122,2
ENSG00000278126,1
ENSG00000278129,4
ENSG00000278131,1
ENSG00000278139,10
ENSG00000278144,47
ENSG00000278156,19
ENSG00000278158,31
ENSG00000278175,1
ENSG00000278177,11
ENSG00000278182,1
ENSG00000278189,5
ENSG00000278195,28
ENSG00000278196,22
ENSG00000278200,31
ENSG00000278212,2
ENSG00000278214,3
ENSG00000278217,49
ENSG00000278224,24
ENSG00000278231,23
ENSG00000278233,7
ENSG00000278238,3
ENSG00000278249,18
ENSG00000278254,1
ENSG00000278259,5
ENSG00000278261,30
ENSG00000278263,3
ENSG00000278289,1
ENSG00000278291,5
ENSG00000278311,4
ENSG00000278318,1
ENSG00000278324,31
ENSG00000278330,35
ENSG00000278334,6
ENSG00000278338,7
ENSG00000278367,8
ENSG00000278370,34
ENSG00000278376,17
ENSG00000278385,12
ENSG00000278390,17
ENSG00000278404,15
ENSG00000278408,3
ENSG00000278416,1
ENSG00000278420,26
ENSG00000278431,12
ENSG00000278438,1
ENSG00000278445,3
ENSG00000278447,16
ENSG00000278449,7
ENSG00000278456,14
ENSG00000278463,20
ENSG00000278472,1
ENSG00000278473,15
ENSG00000278505,1
ENSG00000278513,1
ENSG00000278514,13
ENSG00000278518,6
ENSG00000278523,6
ENSG00000278530,1
ENSG00000278535,2
ENSG00000278540,9
ENSG00000278546,7
ENSG00000278552,1
ENSG00000278558,2
ENSG00000278570,1
ENSG00000278581,21
ENSG00000278588,24
ENSG00000278592,5
ENSG00000278595,12
ENSG00000278604,1
ENSG00000278607,12
ENSG00000278610,7
ENSG00000278611,6
ENSG00000278615,20
ENSG00000278619,4
ENSG00000278631,1
ENSG00000278637,22
ENSG00000278638,1
ENSG00000278647,1
ENSG00000278654,5
ENSG00000278661,18
ENSG00000278672,20
ENSG00000278677,20
ENSG00000278683,1
ENSG00000278694,1
ENSG00000278696,1
ENSG00000278700,1
ENSG00000278705,21
ENSG00000278708,3
ENSG00000278709,27
ENSG00000278713,15
ENSG00000278719,12
ENSG00000278722,2
ENSG00000278739,1
ENSG00000278743,11
ENSG00000278763,2
ENSG00000278768,1
ENSG00000278771,29
ENSG00000278774,5
ENSG00000278791,1
ENSG00000278797,1
ENSG00000278811,4
ENSG00000278815,5
ENSG00000278816,9
ENSG00000278818,7
ENSG00000278819,1
ENSG00000278822,1
ENSG00000278828,21
ENSG00000278829,28
ENSG00000278834,55
ENSG00000278845,7
ENSG00000278847,1
ENSG00000278848,2
ENSG00000278857,2
ENSG00000278863,5
ENSG00000278869,30
ENSG00000278878,1
ENSG00000278879,1
ENSG00000278884,1
ENSG00000278887,1
ENSG00000278899,14
ENSG00000278901,2
ENSG00000278903,1
ENSG00000278905,3
ENSG00000278910,8
ENSG00000278913,2
ENSG00000278915,2
ENSG00000278916,17
ENSG00000278921,6
ENSG00000278922,10
ENSG00000278927,1
ENSG00000278932,1
ENSG00000278934,4
ENSG00000278954,21
ENSG00000278955,1
ENSG00000278961,1
ENSG00000278962,6
ENSG00000278965,2
ENSG00000278969,15
ENSG00000278970,18
ENSG00000278971,6
ENSG00000278982,22
ENSG00000278986,10
ENSG00000278991,9
ENSG00000278993,18
ENSG00000278995,1
ENSG00000278996,12
ENSG00000278999,1
ENSG00000279006,2
ENSG00000279035,12
ENSG00000279036,12
ENSG00000279040,1
ENSG00000279041,19
ENSG00000279047,1
ENSG00000279048,3
ENSG00000279058,1
ENSG00000279064,1
ENSG00000279066,7
ENSG00000279068,2
ENSG00000279069,10
ENSG00000279070,10
ENSG00000279073,23
ENSG00000279082,6
ENSG00000279085,1
ENSG00000279086,4
ENSG00000279088,20
ENSG00000279089,1
ENSG00000279094,1
ENSG00000279110,1
ENSG00000279114,3
ENSG00000279119,6
ENSG00000279124,1
ENSG00000279140,24
ENSG00000279147,2
ENSG00000279151,1
ENSG00000279152,19
ENSG00000279155,13
ENSG00000279159,1
ENSG00000279161,5
ENSG00000279164,34
ENSG00000279168,12
ENSG00000279170,1
ENSG00000279174,14
ENSG00000279193,2
ENSG00000279198,35
ENSG00000279212,30
ENSG00000279220,2
ENSG00000279227,6
ENSG00000279228,1
ENSG00000279240,1
ENSG00000279243,33
ENSG00000279249,1
ENSG00000279255,11
ENSG00000279259,16
ENSG00000279266,10
ENSG00000279268,1
ENSG00000279281,42
ENSG00000279283,6
ENSG00000279286,8
ENSG00000279289,6
ENSG00000279294,21
ENSG00000279302,13
ENSG00000279306,14
ENSG00000279307,20
ENSG00000279317,9
ENSG00000279320,1
ENSG00000279329,6
ENSG00000279331,10
ENSG00000279340,14
ENSG00000279353,10
ENSG00000279359,8
ENSG00000279369,7
ENSG00000279384,1
ENSG00000279390,1
ENSG00000279392,2
ENSG00000279393,23
ENSG00000279407,25
ENSG00000279422,11
ENSG00000279430,13
ENSG00000279431,1
ENSG00000279433,28
ENSG00000279444,1
ENSG00000279446,1
ENSG00000279453,2
ENSG00000279457,4
ENSG00000279458,3
ENSG00000279461,1
ENSG00000279464,1
ENSG00000279472,2
ENSG00000279476,1
ENSG00000279483,1
ENSG00000279491,32
ENSG00000279493,1
ENSG00000279500,6
ENSG00000279504,8
ENSG00000279516,2
ENSG00000279526,1
ENSG00000279528,5
ENSG00000279529,28
ENSG00000279539,13
ENSG00000279561,6
ENSG00000279572,1
ENSG00000279579,1
ENSG00000279584,10
ENSG00000279591,22
ENSG00000279601,11
ENSG00000279602,19
ENSG00000279605,1
ENSG00000279608,7
ENSG00000279609,1
ENSG00000279613,33
ENSG00000279622,19
ENSG00000279630,4
ENSG00000279631,21
ENSG00000279637,1
ENSG00000279641,17
ENSG00000279656,4
ENSG00000279658,1
ENSG00000279660,13
ENSG00000279662,1
ENSG00000279668,1
ENSG00000279673,21
ENSG00000279686,6
ENSG00000279687,4
ENSG00000279688,3
ENSG00000279689,15
ENSG00000279691,7
ENSG00000279692,28
ENSG00000279699,15
ENSG00000279708,7
ENSG00000279711,1
ENSG00000279719,17
ENSG00000279725,1
ENSG00000279726,4
ENSG00000279730,1
ENSG00000279742,24
ENSG00000279744,1
ENSG00000279756,1
ENSG00000279765,22
ENSG00000279769,1
ENSG00000279771,3
ENSG00000279778,1
ENSG00000279781,5
ENSG00000279791,6
ENSG00000279799,8
ENSG00000279800,1
ENSG00000279801,13
ENSG00000279809,4
ENSG00000279811,7
ENSG00000279812,2
ENSG00000279827,11
ENSG00000279835,1
ENSG00000279847,1
ENSG00000279865,13
ENSG00000279872,1
ENSG00000279873,66
ENSG00000279879,8
ENSG00000279880,4
ENSG00000279881,21
ENSG00000279886,50
ENSG00000279891,1
ENSG00000279901,33
ENSG00000279907,5
ENSG00000279908,55
ENSG00000279924,1
ENSG00000279927,17
ENSG00000279928,1
ENSG00000279935,1
ENSG00000279943,5
ENSG00000279948,1
ENSG00000279955,3
ENSG00000279956,1
ENSG00000279962,33
ENSG00000279965,1
ENSG00000279968,18
ENSG00000279971,1
ENSG00000279981,15
ENSG00000279982,1
ENSG00000279983,2
ENSG00000280011,1
ENSG00000280012,3
ENSG00000280018,1
ENSG00000280032,20
ENSG00000280035,13
ENSG00000280040,3
ENSG00000280046,23
ENSG00000280071,2
ENSG00000280087,35
ENSG00000280095,1
ENSG00000280096,7
ENSG00000280104,1
ENSG00000280109,4
ENSG00000280116,4
ENSG00000280117,1
ENSG00000280120,38
ENSG00000280122,9
ENSG00000280129,12
ENSG00000280132,12
ENSG00000280134,1
ENSG00000280138,60
ENSG00000280145,2
ENSG00000280148,7
ENSG00000280152,6
ENSG00000280155,6
ENSG00000280161,16
ENSG00000280164,1
ENSG00000280165,1
ENSG00000280177,14
ENSG00000280179,1
ENSG00000280186,10
ENSG00000280187,2
ENSG00000280191,3
ENSG00000280194,8
ENSG00000280195,32
ENSG00000280199,2
ENSG00000280211,14
ENSG00000280217,8
ENSG00000280228,37
ENSG00000280229,1
ENSG00000280233,11
ENSG00000280241,3
ENSG00000280247,17
ENSG00000280257,1
ENSG00000280265,17
ENSG00000280270,1
ENSG00000280273,3
ENSG00000280278,9
ENSG00000280279,2
ENSG00000280287,1
ENSG00000280299,1
ENSG00000280302,8
ENSG00000280303,16
ENSG00000280326,12
ENSG00000280330,1
ENSG00000280331,26
ENSG00000280339,5
ENSG00000280350,2
ENSG00000280362,2
ENSG00000280365,5
ENSG00000280366,4
ENSG00000280367,5
ENSG00000280382,12
ENSG00000280406,2
ENSG00000280409,8
ENSG00000280411,8
ENSG00000280414,1
ENSG00000280417,5
ENSG00000280424,11
ENSG00000280426,17
ENSG00000280429,1
ENSG00000280433,1
ENSG00000280440,9
ENSG00000280441,14
ENSG00000280445,1
ENSG00000280486,8
ENSG00000280496,41
ENSG00000280537,4
ENSG00000280560,7
ENSG00000280571,4
ENSG00000280587,31
ENSG00000280594,13
ENSG00000280607,23
ENSG00000280614,6
ENSG00000280620,4
ENSG00000280623,10
ENSG00000280649,2
ENSG00000280655,1
ENSG00000280670,14
ENSG00000280693,17
ENSG00000280710,48
ENSG00000280719,1
ENSG00000280721,26
ENSG00000280734,54
ENSG00000280739,5
ENSG00000280744,14
ENSG00000280752,3
ENSG00000280776,1
ENSG00000280778,14
ENSG00000280780,2
ENSG00000280789,23
ENSG00000280800,6
ENSG00000280809,2
ENSG00000280828,4
ENSG00000280832,27
ENSG00000280850,9
ENSG00000280852,20
ENSG00000280870,1
ENSG00000280878,7
ENSG00000280890,1
ENSG00000280893,19
ENSG00000280904,3
ENSG00000280913,1
ENSG00000280916,23
ENSG00000280927,15
ENSG00000280953,4
ENSG00000280969,2
ENSG00000280987,18
ENSG00000280997,1
ENSG00000281000,1
ENSG00000281005,14
ENSG00000281010,27
ENSG00000281016,1
ENSG00000281021,1
ENSG00000281039,8
ENSG00000281087,1
ENSG00000281091,4
ENSG00000281097,2
ENSG00000281103,29
ENSG00000281106,6
ENSG00000281128,3
ENSG00000281131,1
ENSG00000281156,15
ENSG00000281160,4
ENSG00000281162,18
ENSG00000281167,1
ENSG00000281179,1
ENSG00000281181,6
ENSG00000281183,1
ENSG00000281186,5
ENSG00000281189,11
ENSG00000281207,1
ENSG00000281311,23
ENSG00000281327,1
ENSG00000281333,7
ENSG00000281344,5
ENSG00000281347,1
ENSG00000281348,23
ENSG00000281357,24
ENSG00000281358,16
ENSG00000281376,29
ENSG00000281383,6
ENSG00000281386,25
ENSG00000281392,2
ENSG00000281398,13
ENSG00000281404,11
ENSG00000281406,5
ENSG00000281491,12
ENSG00000281501,7
ENSG00000281548,8
ENSG00000281550,2
ENSG00000281566,3
ENSG00000281571,2
ENSG00000281593,1
ENSG00000281613,2
ENSG00000281641,11
ENSG00000281649,7
ENSG00000281655,3
ENSG00000281692,17
ENSG00000281706,14
ENSG00000281708,1
ENSG00000281721,7
ENSG00000281731,5
ENSG00000281741,3
ENSG00000281756,1
ENSG00000281769,1
ENSG00000281780,2
ENSG00000281832,3
ENSG00000281849,2
ENSG00000281852,2
ENSG00000281859,10
ENSG00000281880,2
ENSG00000281883,13
ENSG00000281887,47
ENSG00000281896,1
ENSG00000281903,5
ENSG00000281909,2
ENSG00000281912,14
ENSG00000281920,1
ENSG00000281938,19
ENSG00000281958,20
ENSG00000281969,6
ENSG00000281990,19
ENSG00000281991,9
ENSG00000282012,4
ENSG00000282021,27
ENSG00000282022,16
ENSG00000282024,1
ENSG00000282033,3
ENSG00000282034,9
ENSG00000282057,12
ENSG00000282080,8
ENSG00000282097,41
ENSG00000282111,1
ENSG00000282121,7
ENSG00000282122,4
ENSG00000282133,19
ENSG00000282142,3
ENSG00000282143,1
ENSG00000282160,1
ENSG00000282164,6
ENSG00000282173,19
ENSG00000282199,5
ENSG00000282206,19
ENSG00000282218,11
ENSG00000282221,16
ENSG00000282277,14
ENSG00000282278,4
ENSG00000282301,12
ENSG00000282304,1
ENSG00000282317,11
ENSG00000282320,20
ENSG00000282375,5
ENSG00000282381,8
ENSG00000282386,33
ENSG00000282390,11
ENSG00000282408,1
ENSG00000282413,7
ENSG00000282418,5
ENSG00000282420,19
ENSG00000282431,19
ENSG00000282440,9
ENSG00000282458,2
ENSG00000282499,22
ENSG00000282508,2
ENSG00000282527,3
ENSG00000282556,11
ENSG00000282564,5
ENSG00000282572,4
ENSG00000282600,10
ENSG00000282602,11
ENSG00000282608,9
ENSG00000282639,3
ENSG00000282651,3
ENSG00000282718,1
ENSG00000282732,1
ENSG00000282740,2
ENSG00000282772,36
ENSG00000282780,19
ENSG00000282793,1
ENSG00000282807,1
ENSG00000282816,7
ENSG00000282826,1
ENSG00000282828,1
ENSG00000282836,4
ENSG00000282840,4
ENSG00000282843,1
ENSG00000282849,14
ENSG00000282851,7
ENSG00000282863,9
ENSG00000282870,1
ENSG00000282872,2
ENSG00000282875,1
ENSG00000282876,7
ENSG00000282881,4
ENSG00000282882,1
ENSG00000282885,29
ENSG00000282886,1
ENSG00000282890,4
ENSG00000282904,1
ENSG00000282907,27
ENSG00000282914,1
ENSG00000282917,3
ENSG00000282925,1
ENSG00000282933,13
ENSG00000282936,7
ENSG00000282939,11
ENSG00000282943,3
ENSG00000282951,1
ENSG00000282965,1
ENSG00000282977,13
ENSG00000282978,1
ENSG00000282980,1
ENSG00000282987,1
ENSG00000282988,18
ENSG00000282994,1
ENSG00000282995,1
ENSG00000282996,10
ENSG00000282998,1
ENSG00000283000,15
ENSG00000283003,1
ENSG00000283010,1
ENSG00000283016,5
ENSG00000283020,1
ENSG00000283023,1
ENSG00000283025,2
ENSG00000283031,1
ENSG00000283040,4
ENSG00000283041,1
ENSG00000283044,1
ENSG00000283047,1
ENSG00000283050,3
ENSG00000283052,1
ENSG00000283063,10
ENSG00000283064,21
ENSG00000283071,8
ENSG00000283072,2
ENSG00000283078,8
ENSG00000283083,1
ENSG00000283084,1
ENSG00000283093,1
ENSG00000283098,43
ENSG00000283103,3
ENSG00000283108,1
ENSG00000283117,1
ENSG00000283122,4
ENSG00000283125,32
ENSG00000283128,9
ENSG00000283138,11
ENSG00000283142,11
ENSG00000283148,18
ENSG00000283154,21
ENSG00000283155,12
ENSG00000283156,6
ENSG00000283157,3
ENSG00000283162,7
ENSG00000283164,11
ENSG00000283167,2
ENSG00000283175,2
ENSG00000283178,5
ENSG00000283183,1
ENSG00000283189,23
ENSG00000283195,4
ENSG00000283196,1
ENSG00000283199,12
ENSG00000283201,1
ENSG00000283204,26
ENSG00000283208,10
ENSG00000283213,5
ENSG00000283217,5
ENSG00000283227,1
ENSG00000283228,9
ENSG00000283234,18
ENSG00000283235,7
ENSG00000283237,1
ENSG00000283238,9
ENSG00000283239,26
ENSG00000283251,12
ENSG00000283258,5
ENSG00000283265,46
ENSG00000283267,1
ENSG00000283268,10
ENSG00000283269,1
ENSG00000283270,1
ENSG00000283273,2
ENSG00000283281,2
ENSG00000283283,2
ENSG00000283286,3
ENSG00000283288,11
ENSG00000283293,25
ENSG00000283297,1
ENSG00000283301,4
ENSG00000283303,1
ENSG00000283314,24
ENSG00000283317,4
ENSG00000283321,23
ENSG00000283324,1
ENSG00000283326,1
ENSG00000283329,4
ENSG00000283334,1
ENSG00000283341,5
ENSG00000283342,1
ENSG00000283352,1
ENSG00000283360,22
ENSG00000283361,38
ENSG00000283366,4
ENSG00000283376,1
ENSG00000283378,4
ENSG00000283380,3
ENSG00000283383,2
ENSG00000283384,4
ENSG00000283385,8
ENSG00000283390,4
ENSG00000283393,1
ENSG00000283398,1
ENSG00000283400,1
ENSG00000283403,5
ENSG00000283405,1
ENSG00000283408,1
ENSG00000283411,20
ENSG00000283413,1
ENSG00000283415,4
ENSG00000283422,1
ENSG00000283426,14
ENSG00000283428,1
ENSG00000283429,5
ENSG00000283433,1
ENSG00000283434,1
ENSG00000283440,1
ENSG00000283445,9
ENSG00000283458,1
ENSG00000283462,1
ENSG00000283473,3
ENSG00000283477,12
ENSG00000283486,4
ENSG00000283496,13
ENSG00000283498,1
ENSG00000283499,7
ENSG00000283503,4
ENSG00000283504,2
ENSG00000283511,1
ENSG00000283513,9
ENSG00000283515,4
ENSG00000283517,2
ENSG00000283518,2
ENSG00000283525,24
ENSG00000283526,12
ENSG00000283529,9
ENSG00000283537,1
ENSG00000283538,19
ENSG00000283542,20
ENSG00000283544,1
ENSG00000283549,11
ENSG00000283554,17
ENSG00000283562,8
ENSG00000283563,5
ENSG00000283571,1
ENSG00000283573,11
ENSG00000283579,2
ENSG00000283580,17
ENSG00000283597,15
ENSG00000283599,6
ENSG00000283602,13
ENSG00000283608,9
ENSG00000283625,1
ENSG00000283627,1
ENSG00000283631,1
ENSG00000283632,34
ENSG00000283633,3
ENSG00000283635,6
ENSG00000283638,2
ENSG00000283646,23
ENSG00000283654,4
ENSG00000283662,3
ENSG00000283663,13
ENSG00000283667,13
ENSG00000283674,14
ENSG00000283676,8
ENSG00000283683,1
ENSG00000283689,11
ENSG00000283696,29
ENSG00000283703,10
ENSG00000283704,17
ENSG00000283706,1
ENSG00000283710,26
ENSG00000283717,26
ENSG00000283721,25
ENSG00000283724,7
ENSG00000283726,7
ENSG00000283734,26
ENSG00000283736,14
ENSG00000283743,4
ENSG00000283745,4
ENSG00000283749,6
ENSG00000283755,1
ENSG00000283759,25
ENSG00000283761,6
ENSG00000283764,11
ENSG00000283765,20
ENSG00000283768,5
ENSG00000283773,8
ENSG00000283774,9
ENSG00000283782,34
ENSG00000283789,23
ENSG00000283791,25
ENSG00000283792,5
ENSG00000283795,10
ENSG00000283796,21
ENSG00000283797,43
ENSG00000283801,1
ENSG00000283805,35
ENSG00000283809,6
ENSG00000283819,1
ENSG00000283821,27
ENSG00000283822,18
ENSG00000283828,15
ENSG00000283839,1
ENSG00000283845,14
ENSG00000283848,9
ENSG00000283849,16
ENSG00000283853,40
ENSG00000283857,5
ENSG00000283863,50
ENSG00000283880,5
ENSG00000283885,3
ENSG00000283886,1
ENSG00000283888,5
ENSG00000283891,3
ENSG00000283897,9
ENSG00000283899,1
ENSG00000283900,24
ENSG00000283904,19
ENSG00000283906,9
ENSG00000283907,1
ENSG00000283913,6
ENSG00000283914,9
ENSG00000283920,20
ENSG00000283923,6
ENSG00000283926,1
ENSG00000283929,6
ENSG00000283930,4
ENSG00000283935,6
ENSG00000283936,3
ENSG00000283938,28
ENSG00000283945,2
ENSG00000283950,19
ENSG00000283956,8
ENSG00000283959,28
ENSG00000283969,6
ENSG00000283971,1
ENSG00000283972,1
ENSG00000283977,15
ENSG00000283982,4
ENSG00000283991,1
ENSG00000283992,12
ENSG00000283994,6
ENSG00000283999,1
ENSG00000284005,6
ENSG00000284012,1
ENSG00000284015,18
ENSG00000284024,33
ENSG00000284031,10
ENSG00000284048,36
ENSG00000284049,22
ENSG00000284052,29
ENSG00000284054,4
ENSG00000284057,8
ENSG00000284062,10
ENSG00000284064,30
ENSG00000284071,1
ENSG00000284081,26
ENSG00000284084,3
ENSG00000284085,1
ENSG00000284092,12
ENSG00000284094,8
ENSG00000284108,28
ENSG00000284116,1
ENSG00000284117,3
ENSG00000284118,22
ENSG00000284121,3
ENSG00000284122,15
ENSG00000284125,10
ENSG00000284129,17
ENSG00000284130,6
ENSG00000284134,4
ENSG00000284135,1
ENSG00000284143,13
ENSG00000284146,13
ENSG00000284147,1
ENSG00000284149,4
ENSG00000284155,1
ENSG00000284159,9
ENSG00000284160,30
ENSG00000284162,14
ENSG00000284176,14
ENSG00000284180,6
ENSG00000284185,7
ENSG00000284186,35
ENSG00000284188,11
ENSG00000284190,26
ENSG00000284194,22
ENSG00000284196,12
ENSG00000284197,23
ENSG00000284200,23
ENSG00000284202,7
ENSG00000284219,15
ENSG00000284224,1
ENSG00000284233,13
ENSG00000284237,14
ENSG00000284239,9
ENSG00000284240,8
ENSG00000284247,7
ENSG00000284252,17
ENSG00000284258,23
ENSG00000284261,24
ENSG00000284268,11
ENSG00000284277,19
ENSG00000284280,15
ENSG00000284286,27
ENSG00000284288,9
ENSG00000284292,17
ENSG00000284294,5
ENSG00000284299,2
ENSG00000284308,11
ENSG00000284310,3
ENSG00000284324,21
ENSG00000284325,18
ENSG00000284329,1
ENSG00000284331,12
ENSG00000284332,1
ENSG00000284334,20
ENSG00000284337,3
ENSG00000284341,10
ENSG00000284344,18
ENSG00000284353,5
ENSG00000284360,3
ENSG00000284372,3
ENSG00000284377,1
ENSG00000284387,14
ENSG00000284388,21
ENSG00000284391,1
ENSG00000284394,10
ENSG00000284395,1
ENSG00000284399,6
ENSG00000284402,1
ENSG00000284407,3
ENSG00000284410,9
ENSG00000284411,20
ENSG00000284416,31
ENSG00000284418,2
ENSG00000284419,1
ENSG00000284425,27
ENSG00000284428,1
ENSG00000284430,1
ENSG00000284431,19
ENSG00000284433,11
ENSG00000284436,17
ENSG00000284442,4
ENSG00000284447,5
ENSG00000284459,32
ENSG00000284461,7
ENSG00000284469,12
ENSG00000284479,3
ENSG00000284481,4
ENSG00000284485,16
ENSG00000284491,11
ENSG00000284498,3
ENSG00000284503,12
ENSG00000284505,8
ENSG00000284512,12
ENSG00000284516,3
ENSG00000284519,15
ENSG00000284523,19
ENSG00000284525,10
ENSG00000284526,3
ENSG00000284541,10
ENSG00000284543,31
ENSG00000284544,27
ENSG00000284547,50
ENSG00000284554,32
ENSG00000284557,1
ENSG00000284570,8
ENSG00000284574,1
ENSG00000284585,12
ENSG00000284586,24
ENSG00000284594,11
ENSG00000284595,15
ENSG00000284600,5
ENSG00000284602,32
ENSG00000284603,1
ENSG00000284605,2
ENSG00000284606,6
ENSG00000284607,14
ENSG00000284610,15
ENSG00000284612,1
ENSG00000284613,9
ENSG00000284614,4
ENSG00000284615,2
ENSG00000284617,1
ENSG00000284620,6
ENSG00000284622,16
ENSG00000284624,6
ENSG00000284625,2
ENSG00000284626,33
ENSG00000284627,2
ENSG00000284630,3
ENSG00000284632,2
ENSG00000284633,35
ENSG00000284634,50
ENSG00000284636,1
ENSG00000284638,1
ENSG00000284639,3
ENSG00000284640,4
ENSG00000284644,1
ENSG00000284646,1
ENSG00000284648,5
ENSG00000284649,42
ENSG00000284650,1
ENSG00000284653,1
ENSG00000284655,1
ENSG00000284657,19
ENSG00000284660,6
ENSG00000284661,2
ENSG00000284663,5
ENSG00000284669,14
ENSG00000284671,16
ENSG00000284672,10
ENSG00000284673,6
ENSG00000284675,22
ENSG00000284677,24
ENSG00000284678,15
ENSG00000284685,48
ENSG00000284686,14
ENSG00000284687,3
ENSG00000284690,23
ENSG00000284691,40
ENSG00000284693,29
ENSG00000284694,1
ENSG00000284695,3
ENSG00000284697,13
ENSG00000284698,1
ENSG00000284699,5
ENSG00000284700,2
ENSG00000284702,1
ENSG00000284703,1
ENSG00000284705,1
ENSG00000284707,10
ENSG00000284719,24
ENSG00000284724,4
ENSG00000284727,2
ENSG00000284728,6
ENSG00000284730,8
ENSG00000284731,5
ENSG00000284734,11
ENSG00000284738,26
ENSG00000284740,13
ENSG00000284743,3
ENSG00000284745,1
ENSG00000284746,5
ENSG00000284747,6
ENSG00000284748,17
ENSG00000284753,13
ENSG00000284762,11
ENSG00000284770,10
ENSG00000284773,4
ENSG00000284776,3
ENSG00000284779,9
ENSG00000284783,1
ENSG00000284791,25
ENSG00000284797,28
ENSG00000284800,1
ENSG00000284803,3
ENSG00000284808,1
ENSG00000284809,1
ENSG00000284824,1
ENSG00000284825,16
ENSG00000284830,8
ENSG00000284837,3
ENSG00000284839,1
ENSG00000284847,1
ENSG00000284848,1
ENSG00000284862,2
ENSG00000284873,1
ENSG00000284874,19
ENSG00000284876,5
ENSG00000284879,27
ENSG00000284882,14
ENSG00000284906,4
ENSG00000284914,18
ENSG00000284917,13
ENSG00000284922,6
ENSG00000284928,1
ENSG00000284930,13
ENSG00000284931,1
ENSG00000284934,13
ENSG00000284946,13
ENSG00000284948,2
ENSG00000284952,3
ENSG00000284954,25
ENSG00000284956,2
ENSG00000284959,18
ENSG00000284964,4
ENSG00000284966,4
ENSG00000284968,14
ENSG00000284969,8
ENSG00000284976,17
ENSG00000284977,7
ENSG00000284981,1
ENSG00000284985,3
ENSG00000284986,2
ENSG00000284987,6
ENSG00000284989,16
ENSG00000284999,39
ENSG00000285000,8
ENSG00000285006,13
ENSG00000285012,1
ENSG00000285016,37
ENSG00000285018,22
ENSG00000285035,2
ENSG00000285040,17
ENSG00000285043,16
ENSG00000285051,8
ENSG00000285053,12
ENSG00000285062,2
ENSG00000285064,1
ENSG00000285068,6
ENSG00000285077,4
ENSG00000285079,1
ENSG00000285080,3
ENSG00000285082,4
ENSG00000285085,25
ENSG00000285090,10
ENSG00000285091,23
ENSG00000285094,1
ENSG00000285095,6
ENSG00000285103,26
ENSG00000285106,61
ENSG00000285108,1
ENSG00000285122,8
ENSG00000285128,13
ENSG00000285130,15
ENSG00000285133,9
ENSG00000285144,4
ENSG00000285155,25
ENSG00000285159,48
ENSG00000285162,12
